t_sec,id1_shoulder_pan[%],id2_shoulder_lift[%],id3_elbow_flex[mA],id4_wrist_flex[mA],id5_wrist_roll[mA],id6_gripper[mA]
23.024,0.0,0.5,0.0,0.0,0.0,0.0
23.059,0.0,0.4,0.0,0.0,0.0,0.0
23.08,0.0,0.3,0.0,0.0,0.0,0.0
23.101,0.0,0.2,0.0,0.0,0.0,0.0
23.122,0.0,0.1,0.0,0.0,0.0,0.0
23.143,0.0,0.1,0.0,0.0,0.0,0.0
23.179,0.0,0.0,0.0,0.0,0.0,0.0
23.2,0.0,0.0,0.0,0.0,0.0,0.0
23.221,0.0,0.0,0.0,0.0,0.0,0.0
23.242,0.0,0.0,0.0,0.0,0.0,0.0
23.263,0.0,0.0,0.0,0.0,0.0,0.0
23.298,0.0,0.0,0.0,0.0,0.0,0.0
23.319,0.0,0.0,0.0,0.0,0.0,0.0
23.34,0.0,0.0,0.0,0.0,0.0,0.0
23.361,0.0,-0.1,0.0,0.0,0.0,0.0
23.382,0.0,-0.2,0.0,0.0,0.0,0.0
23.417,-0.1,-0.6,0.0,0.0,0.0,0.0
23.438,-0.1,-1.0,0.0,0.0,0.0,0.0
23.459,-0.1,-1.0,0.0,0.0,0.0,0.0
23.48,-0.2,-0.9,0.0,0.0,0.0,0.0
23.502,-0.2,-0.7,0.0,0.0,0.0,0.0
23.537,-0.1,-0.5,0.0,0.0,0.0,0.0
23.558,-0.1,-0.4,0.0,0.0,0.0,0.0
23.579,-0.1,-0.3,0.0,0.0,0.0,0.0
23.6,-0.1,-0.2,0.0,0.0,0.0,0.0
23.621,-0.1,-0.1,0.0,0.0,0.0,0.0
23.657,-0.2,0.0,0.0,0.0,0.0,0.0
23.678,-0.3,-0.1,0.0,0.0,0.0,0.0
23.699,-0.3,-0.4,0.0,0.0,0.0,0.0
23.72,-0.2,-0.8,0.0,0.0,0.0,0.0
23.741,-0.2,-0.9,0.0,0.0,0.0,0.0
23.776,-0.1,-0.6,0.0,0.0,0.0,0.0
23.797,0.0,-0.3,0.0,0.0,0.0,0.0
23.818,0.0,-0.2,0.0,0.0,0.0,0.0
23.839,0.0,-0.2,0.0,0.0,0.0,0.0
23.86,0.0,-0.1,0.0,0.0,0.0,0.0
23.895,0.0,0.0,0.0,0.0,0.0,0.0
23.916,0.0,0.0,0.0,0.0,0.0,0.0
23.937,-0.1,0.0,0.0,0.0,0.0,0.0
23.958,-0.1,-0.1,0.0,0.0,0.0,0.0
23.979,-0.1,-0.1,0.0,0.0,0.0,0.0
24.014,-0.1,-0.1,0.0,0.0,0.0,0.0
24.035,-0.2,-0.1,0.0,0.0,0.0,0.0
24.056,-0.2,-0.1,0.0,0.0,0.0,0.0
24.077,-0.1,-0.1,0.0,0.0,0.0,0.0
24.098,-0.1,0.0,0.0,0.0,0.0,0.0
24.133,-0.1,0.0,0.0,0.0,0.0,0.0
24.154,-0.1,0.0,0.0,0.0,0.0,0.0
24.175,-0.1,-0.2,0.0,0.0,0.0,0.0
24.196,0.0,-0.6,0.0,0.0,0.0,0.0
24.217,0.0,-1.2,0.0,0.0,0.0,0.0
24.252,0.0,-2.8,0.0,0.0,0.0,0.0
24.273,0.0,-4.0,0.0,0.0,0.0,0.0
24.294,0.0,-5.3,0.0,0.0,0.0,0.0
24.315,0.0,-6.6,0.0,0.0,0.0,0.0
24.336,0.0,-7.9,0.0,0.0,0.0,0.0
24.37,0.0,-9.8,0.0,0.0,0.0,0.0
24.391,0.0,-10.9,0.0,0.0,0.0,0.0
24.412,0.0,-11.9,0.0,0.0,0.0,0.0
24.433,0.0,-12.9,0.0,0.0,0.0,0.0
24.454,0.0,-13.9,0.0,0.0,0.0,0.0
24.489,0.1,-15.5,0.0,0.0,0.0,0.0
24.51,0.2,-16.3,0.0,0.0,0.0,0.0
24.531,0.4,-17.2,0.0,0.0,0.0,0.0
24.552,0.6,-17.8,0.0,0.0,0.0,0.0
24.573,0.7,-18.1,0.0,0.0,0.0,0.0
24.608,0.7,-17.8,0.0,0.0,0.0,0.0
24.629,0.7,-17.3,0.0,0.0,0.0,0.0
24.651,0.6,-16.8,0.0,0.0,0.0,0.0
24.672,0.5,-16.2,0.0,0.0,0.0,0.0
24.693,0.4,-15.4,0.0,0.0,0.0,0.0
24.728,-0.2,-13.8,0.0,0.0,0.0,0.0
24.749,-0.1,-13.0,0.0,0.0,0.0,0.0
24.77,-0.1,-12.4,0.0,0.0,0.0,0.0
24.791,0.0,-11.6,0.0,0.0,0.0,0.0
24.812,0.0,-10.2,0.0,0.0,0.0,0.0
24.846,0.0,-6.9,0.0,0.0,0.0,0.0
24.867,0.1,-4.9,0.0,0.0,0.0,0.0
24.888,0.0,-3.2,0.0,0.0,0.0,0.0
24.909,0.0,-2.1,0.0,0.0,0.0,0.0
24.931,0.0,-1.4,0.0,0.0,0.0,0.0
24.965,0.0,-0.3,0.0,0.0,0.0,0.0
24.986,-0.1,0.2,0.0,0.0,0.0,0.0
25.008,-0.1,0.6,0.0,0.0,0.0,0.0
25.029,-0.1,1.1,0.0,0.0,0.0,0.0
25.05,-0.1,1.7,0.0,0.0,0.0,0.0
25.085,-0.1,3.5,0.0,0.0,0.0,0.0
25.106,-0.1,4.8,0.0,0.0,0.0,0.0
25.127,0.0,6.1,0.0,0.0,0.0,0.0
25.148,0.0,7.3,0.0,0.0,0.0,0.0
25.169,-0.1,8.9,0.0,0.0,0.0,0.0
25.204,-0.2,12.2,0.0,0.0,0.0,0.0
25.225,-0.2,14.2,0.0,0.0,0.0,0.0
25.246,-0.4,16.3,0.0,0.0,0.0,0.0
25.267,-0.5,18.4,0.0,0.0,0.0,0.0
25.288,-0.5,20.5,0.0,0.0,0.0,0.0
25.323,-0.6,24.1,0.0,0.0,0.0,0.0
25.344,-0.6,26.3,0.0,0.0,0.0,0.0
25.365,-0.5,28.1,0.0,0.0,0.0,0.0
25.386,-0.5,29.6,0.0,0.0,0.0,0.0
25.407,-0.4,30.9,0.0,0.0,0.0,0.0
25.442,-0.3,31.6,0.0,0.0,0.0,0.0
25.463,-0.3,30.9,0.0,0.0,0.0,0.0
25.484,-0.2,29.9,0.0,0.0,0.0,0.0
25.505,-0.2,28.7,0.0,0.0,0.0,0.0
25.526,-0.1,27.2,0.0,0.0,0.0,0.0
25.562,0.0,24.2,0.0,0.0,0.0,0.0
25.583,0.0,22.2,0.0,0.0,0.0,0.0
25.604,0.0,20.1,0.0,0.0,0.0,0.0
25.625,0.0,18.2,0.0,0.0,0.0,0.0
25.646,0.0,16.2,0.0,0.0,0.0,0.0
25.681,0.0,12.7,0.0,0.0,0.0,0.0
25.702,0.0,10.6,0.0,0.0,0.0,0.0
25.723,0.0,8.5,0.0,0.0,0.0,0.0
25.744,0.0,6.6,0.0,0.0,0.0,0.0
25.765,0.0,5.0,0.0,0.0,0.0,0.0
25.8,-0.1,2.9,0.0,0.0,0.0,0.0
25.821,-0.1,2.0,0.0,0.0,0.0,0.0
25.842,-0.1,1.3,0.0,0.0,0.0,0.0
25.863,-0.1,0.8,0.0,0.0,0.0,0.0
25.884,-0.1,0.5,0.0,0.0,0.0,0.0
25.919,-0.1,0.2,0.0,0.0,0.0,0.0
25.94,0.0,0.0,0.0,0.0,0.0,0.0
25.961,0.0,0.0,0.0,0.0,0.0,0.0
25.982,0.0,0.0,0.0,0.0,0.0,0.0
26.003,0.1,0.0,0.0,0.0,0.0,0.0
26.037,0.1,0.0,0.0,0.0,0.0,0.0
26.058,0.0,0.0,0.0,0.0,0.0,0.0
26.079,0.0,0.0,0.0,0.0,0.0,0.0
26.1,0.0,0.0,0.0,0.0,0.0,0.0
26.121,-0.1,0.0,0.0,0.0,0.0,0.0
26.157,-0.1,0.0,0.0,0.0,0.0,0.0
26.178,-0.1,0.0,0.0,0.0,0.0,0.0
26.199,-0.1,0.1,0.0,0.0,0.0,0.0
26.22,-0.1,0.1,0.0,0.0,0.0,0.0
26.241,-0.1,0.1,0.0,0.0,0.0,0.0
26.276,0.0,0.1,0.0,0.0,0.0,0.0
26.297,0.0,0.2,0.0,0.0,0.0,0.0
26.318,0.0,0.3,0.0,0.0,0.0,0.0
26.339,0.0,0.4,0.0,0.0,0.0,0.0
26.36,0.0,0.5,0.0,0.0,0.0,0.0
26.396,0.0,1.0,0.0,0.0,0.0,0.0
26.417,0.0,1.2,0.0,0.0,0.0,0.0
26.438,-0.1,1.4,0.0,0.0,0.0,0.0
26.459,-0.1,1.6,0.0,0.0,0.0,0.0
26.48,-0.1,2.0,0.0,0.0,0.0,0.0
26.514,-0.1,2.6,0.0,0.0,0.0,0.0
26.536,-0.1,3.0,0.0,0.0,0.0,0.0
26.557,-0.1,2.9,0.0,0.0,0.0,0.0
26.578,-0.1,2.5,0.0,0.0,0.0,0.0
26.599,0.0,1.8,0.0,0.0,0.0,0.0
26.632,0.0,0.4,0.0,0.0,0.0,0.0
26.653,0.0,-0.3,0.0,0.0,0.0,0.0
26.674,0.0,-0.9,0.0,0.0,0.0,0.0
26.695,0.0,-1.6,0.0,0.0,0.0,0.0
26.716,0.0,-2.3,0.0,0.0,0.0,0.0
26.752,0.0,-3.6,0.0,0.0,0.0,0.0
26.773,0.0,-4.3,0.0,0.0,0.0,0.0
26.794,0.0,-5.0,0.0,0.0,0.0,0.0
26.815,0.0,-5.6,0.0,0.0,0.0,0.0
26.836,0.0,-6.1,0.0,0.0,0.0,0.0
26.872,0.0,-6.7,0.0,0.0,0.0,0.0
26.893,0.0,-7.0,0.0,0.0,0.0,0.0
26.914,0.0,-7.1,0.0,0.0,0.0,0.0
26.935,0.0,-6.9,0.0,0.0,0.0,0.0
26.956,0.0,-6.6,0.0,0.0,0.0,0.0
26.991,0.0,-5.6,0.0,0.0,0.0,0.0
27.012,0.0,-4.7,0.0,0.0,0.0,0.0
27.033,0.0,-3.8,0.0,0.0,0.0,0.0
27.054,0.0,-2.9,0.0,0.0,0.0,0.0
27.075,0.0,-2.2,0.0,0.0,0.0,0.0
27.11,0.0,-1.3,0.0,0.0,0.0,0.0
27.131,0.0,-0.9,0.0,0.0,0.0,0.0
27.152,0.0,-0.6,0.0,0.0,0.0,0.0
27.173,0.0,-0.2,0.0,0.0,0.0,0.0
27.194,0.0,0.0,0.0,0.0,0.0,0.0
27.229,0.1,0.2,0.0,0.0,0.0,0.0
27.25,0.0,0.2,0.0,0.0,0.0,0.0
27.271,0.0,0.2,0.0,0.0,0.0,0.0
27.292,0.0,0.2,0.0,0.0,0.0,0.0
27.313,0.0,0.1,0.0,0.0,0.0,0.0
27.349,-0.1,0.0,0.0,0.0,0.0,0.0
27.37,-0.2,-0.1,0.0,0.0,0.0,0.0
27.391,-0.3,-0.1,0.0,0.0,0.0,0.0
27.412,-0.3,0.0,0.0,0.0,0.0,0.0
27.433,-0.3,0.0,0.0,0.0,0.0,0.0
27.468,-0.3,-0.1,0.0,0.0,0.0,0.0
27.489,-0.3,-0.1,0.0,0.0,0.0,0.0
27.51,-0.3,-0.1,0.0,0.0,0.0,0.0
27.531,-0.3,-0.1,0.0,0.0,0.0,0.0
27.552,-0.2,-0.1,0.0,0.0,0.0,0.0
27.587,-0.2,-0.1,0.0,0.0,0.0,0.0
27.609,-0.1,-0.1,0.0,0.0,0.0,0.0
27.63,-0.1,0.0,0.0,0.0,0.0,0.0
27.651,-0.1,0.0,0.0,0.0,0.0,0.0
27.672,0.0,0.0,0.0,0.0,0.0,0.0
27.707,0.0,-0.1,0.0,0.0,0.0,0.0
27.728,0.0,-0.1,0.0,0.0,0.0,0.0
27.749,0.0,-0.1,0.0,0.0,0.0,0.0
27.77,0.0,0.0,0.0,0.0,0.0,0.0
27.791,-0.1,0.0,0.0,0.0,0.0,0.0
27.825,-0.1,0.1,0.0,0.0,0.0,0.0
27.846,0.0,0.1,0.0,0.0,0.0,0.0
27.867,0.0,0.0,0.0,0.0,0.0,0.0
27.888,0.0,0.0,0.0,0.0,0.0,0.0
27.909,0.1,0.0,0.0,0.0,0.0,0.0
27.945,0.0,-0.1,0.0,0.0,0.0,0.0
27.966,0.0,-0.1,0.0,0.0,0.0,0.0
27.987,0.0,-0.1,0.0,0.0,0.0,0.0
28.008,0.0,-0.2,0.0,0.0,0.0,0.0
28.029,0.0,-0.3,0.0,0.0,0.0,0.0
28.064,0.0,-0.4,0.0,0.0,0.0,0.0
28.085,0.0,-0.3,0.0,0.0,0.0,0.0
28.106,0.0,-0.3,0.0,0.0,0.0,0.0
28.127,0.0,-0.2,0.0,0.0,0.0,0.0
28.147,0.0,-0.2,0.0,0.0,0.0,0.0
28.183,0.0,-0.1,0.0,0.0,0.0,0.0
28.204,0.0,-0.1,0.0,0.0,0.0,0.0
28.225,0.0,-0.1,0.0,0.0,0.0,0.0
28.246,0.1,-0.1,0.0,0.0,0.0,0.0
28.267,0.4,0.0,0.0,0.0,0.0,0.0
28.302,0.4,0.2,0.0,0.0,0.0,0.0
28.323,0.4,0.3,0.0,0.0,0.0,0.0
28.344,0.3,0.4,0.0,0.0,0.0,0.0
28.365,0.3,0.4,0.0,0.0,0.0,0.0
28.386,0.2,0.4,0.0,0.0,0.0,0.0
28.421,0.1,0.2,0.0,0.0,0.0,0.0
28.442,0.1,0.1,0.0,0.0,0.0,0.0
28.463,0.0,0.1,0.0,0.0,0.0,0.0
28.484,0.0,0.0,0.0,0.0,0.0,0.0
28.505,0.0,-0.3,0.0,0.0,0.0,0.0
28.54,0.0,-1.0,0.0,0.0,0.0,0.0
28.561,-0.1,-1.3,0.0,0.0,0.0,0.0
28.582,-0.2,-1.4,0.0,0.0,0.0,0.0
28.603,-0.4,-1.4,0.0,0.0,0.0,0.0
28.624,-0.6,-1.4,0.0,0.0,0.0,0.0
28.659,-0.6,-1.5,0.0,0.0,0.0,0.0
28.68,-0.5,-1.4,0.0,0.0,0.0,0.0
28.701,-0.4,-1.2,0.0,0.0,0.0,0.0
28.722,-0.2,-0.9,0.0,0.0,0.0,0.0
28.743,-0.2,-0.7,0.0,0.0,0.0,0.0
28.778,-0.1,-0.3,0.0,0.0,0.0,0.0
28.799,-0.1,-0.1,0.0,0.0,0.0,0.0
28.82,-0.1,0.0,0.0,0.0,0.0,0.0
28.841,-0.1,-0.1,0.0,0.0,0.0,0.0
28.862,-0.1,-0.3,0.0,0.0,0.0,0.0
28.897,-0.2,-0.7,0.0,0.0,0.0,0.0
28.918,-0.4,-0.9,0.0,0.0,0.0,0.0
28.939,-0.5,-0.9,0.0,0.0,0.0,0.0
28.96,-0.6,-1.0,0.0,0.0,0.0,0.0
28.981,-0.7,-0.9,0.0,0.0,0.0,0.0
29.016,-1.2,-1.1,0.0,0.0,0.0,0.0
29.037,-1.8,-1.4,0.0,0.0,0.0,0.0
29.058,-2.8,-2.0,0.0,0.0,0.0,0.0
29.079,-4.2,-2.6,0.0,0.0,0.0,0.0
29.1,-5.7,-3.0,0.0,0.0,0.0,0.0
29.134,-8.2,-3.7,0.0,0.0,0.0,0.0
29.155,-9.6,-4.1,0.0,0.0,0.0,0.0
29.176,-11.0,-4.5,0.0,0.0,0.0,0.0
29.197,-12.3,-5.0,0.0,0.0,0.0,0.0
29.218,-13.3,-5.6,0.0,0.0,0.0,0.0
29.254,-14.5,-6.7,0.0,0.0,0.0,0.0
29.275,-14.9,-6.9,0.0,0.0,0.0,0.0
29.296,-15.0,-6.5,0.0,0.0,0.0,0.0
29.317,-14.8,-5.8,0.0,0.0,0.0,0.0
29.338,-14.3,-5.3,0.0,0.0,0.0,0.0
29.374,-13.0,-5.0,0.0,0.0,0.0,0.0
29.395,-11.9,-4.4,0.0,0.0,0.0,0.0
29.416,-10.4,-3.6,0.0,0.0,0.0,0.0
29.437,-8.8,-2.8,0.0,0.0,0.0,0.0
29.458,-7.1,-2.2,0.0,0.0,0.0,0.0
29.494,-4.6,-1.5,0.0,0.0,0.0,0.0
29.515,-3.5,-1.1,0.0,0.0,0.0,0.0
29.536,-2.8,-0.9,0.0,0.0,0.0,0.0
29.557,-2.1,-0.7,0.0,0.0,0.0,0.0
29.578,-1.6,-0.5,0.0,0.0,0.0,0.0
29.614,-1.0,-0.3,0.0,0.0,0.0,0.0
29.635,-0.8,-0.2,0.0,0.0,0.0,0.0
29.656,-0.5,-0.1,0.0,0.0,0.0,0.0
29.677,-0.3,-0.1,0.0,0.0,0.0,0.0
29.698,-0.2,-0.1,0.0,0.0,0.0,0.0
29.733,-0.1,0.0,0.0,0.0,0.0,0.0
29.754,-0.1,0.0,0.0,0.0,0.0,0.0
29.775,-0.1,0.0,0.0,0.0,0.0,0.0
29.796,-0.1,0.0,0.0,0.0,0.0,0.0
29.817,-0.1,0.0,0.0,0.0,0.0,0.0
29.852,0.0,0.0,0.0,0.0,0.0,0.0
29.873,0.0,-0.1,0.0,0.0,0.0,0.0
29.894,-0.1,-0.1,0.0,0.0,0.0,0.0
29.915,-0.1,-0.1,0.0,0.0,0.0,0.0
29.936,-0.1,-0.1,0.0,0.0,0.0,0.0
29.971,0.0,-0.1,0.0,0.0,0.0,0.0
29.992,0.0,-0.1,0.0,0.0,0.0,0.0
30.013,0.0,-0.1,0.0,0.0,0.0,0.0
30.034,0.0,-0.1,0.0,0.0,0.0,0.0
30.055,0.0,0.0,0.0,0.0,0.0,0.0
30.091,0.0,-0.1,0.0,0.0,0.0,0.0
30.112,0.0,-0.1,0.0,0.0,0.0,0.0
30.133,0.0,-0.1,0.0,0.0,0.0,0.0
30.154,-0.1,-0.1,0.0,0.0,0.0,0.0
30.175,0.0,-0.1,0.0,0.0,0.0,0.0
30.21,-0.1,-0.1,0.0,0.0,0.0,0.0
30.231,-0.1,-0.1,0.0,0.0,0.0,0.0
30.252,-0.1,0.0,0.0,0.0,0.0,0.0
30.273,-0.1,0.0,0.0,0.0,0.0,0.0
30.294,-0.2,-0.1,0.0,0.0,0.0,0.0
30.329,-0.3,-0.2,0.0,0.0,0.0,0.0
30.35,-0.2,-0.3,0.0,0.0,0.0,0.0
30.371,-0.2,-0.5,0.0,0.0,0.0,0.0
30.392,-0.2,-0.6,0.0,0.0,0.0,0.0
30.413,-0.1,-0.6,0.0,0.0,0.0,0.0
30.448,-0.1,-0.4,0.0,0.0,0.0,0.0
30.469,0.0,-0.4,0.0,0.0,0.0,0.0
30.49,0.2,-0.7,0.0,0.0,0.0,0.0
30.511,0.2,-1.2,0.0,0.0,0.0,0.0
30.532,0.1,-2.1,0.0,0.0,0.0,0.0
30.567,0.1,-3.9,0.0,0.0,0.0,0.0
30.588,0.0,-5.1,0.0,0.0,0.0,0.0
30.609,0.0,-6.2,0.0,0.0,0.0,0.0
30.63,0.1,-7.2,0.0,0.0,0.0,0.0
30.651,0.1,-8.3,0.0,0.0,0.0,0.0
30.687,0.0,-10.0,0.0,0.0,0.0,0.0
30.708,0.0,-10.9,0.0,0.0,0.0,0.0
30.729,-0.1,-11.7,0.0,0.0,0.0,0.0
30.75,-0.1,-12.6,0.0,0.0,0.0,0.0
30.771,-0.1,-13.3,0.0,0.0,0.0,0.0
30.806,-0.1,-14.0,0.0,0.0,0.0,0.0
30.827,-0.1,-14.3,0.0,0.0,0.0,0.0
30.848,0.0,-14.5,0.0,0.0,0.0,0.0
30.869,0.0,-14.3,0.0,0.0,0.0,0.0
30.89,0.0,-14.0,0.0,0.0,0.0,0.0
30.925,0.0,-13.0,0.0,0.0,0.0,0.0
30.946,0.0,-11.9,0.0,0.0,0.0,0.0
30.967,0.0,-10.5,0.0,0.0,0.0,0.0
30.988,0.0,-8.7,0.0,0.0,0.0,0.0
31.009,0.0,-6.8,0.0,0.0,0.0,0.0
31.044,0.0,-4.3,0.0,0.0,0.0,0.0
31.065,0.0,-3.3,0.0,0.0,0.0,0.0
31.086,0.0,-2.5,0.0,0.0,0.0,0.0
31.107,0.0,-1.9,0.0,0.0,0.0,0.0
31.128,0.0,-1.5,0.0,0.0,0.0,0.0
31.163,0.0,-0.9,0.0,0.0,0.0,0.0
31.185,0.0,-0.7,0.0,0.0,0.0,0.0
31.206,0.0,-0.5,0.0,0.0,0.0,0.0
31.227,0.0,-0.4,0.0,0.0,0.0,0.0
31.248,0.0,-0.3,0.0,0.0,0.0,0.0
31.282,0.0,-0.2,0.0,0.0,0.0,0.0
31.303,0.0,-0.2,0.0,0.0,0.0,0.0
31.324,0.0,-0.1,0.0,0.0,0.0,0.0
31.345,0.0,-0.1,0.0,0.0,0.0,0.0
31.366,0.0,-0.1,0.0,0.0,0.0,0.0
31.401,0.0,-0.1,0.0,0.0,0.0,0.0
31.422,0.0,-0.1,0.0,0.0,0.0,0.0
31.443,0.0,-0.1,0.0,0.0,0.0,0.0
31.464,0.0,0.0,0.0,0.0,0.0,0.0
31.485,0.0,0.0,0.0,0.0,0.0,0.0
31.519,0.0,0.0,0.0,0.0,0.0,0.0
31.54,0.0,0.0,0.0,0.0,0.0,0.0
31.561,0.0,0.0,0.0,0.0,0.0,0.0
31.582,0.0,0.0,0.0,0.0,0.0,0.0
31.603,0.0,0.0,0.0,0.0,0.0,0.0
31.639,0.0,0.0,0.0,0.0,0.0,0.0
31.66,0.0,0.0,0.0,0.0,0.0,0.0
31.681,0.0,0.0,0.0,0.0,0.0,0.0
31.702,0.0,0.0,0.0,0.0,0.0,0.0
31.723,0.0,0.0,0.0,0.0,0.0,0.0
31.758,0.0,0.0,0.0,0.0,0.0,0.0
31.779,0.0,0.0,0.0,0.0,0.0,0.0
31.8,0.0,0.0,0.0,0.0,0.0,0.0
31.821,0.0,0.0,0.0,0.0,0.0,0.0
31.842,0.0,0.0,0.0,0.0,0.0,0.0
31.878,0.0,0.0,0.0,0.0,0.0,0.0
31.899,0.0,0.0,0.0,0.0,0.0,0.0
31.92,0.0,0.0,0.0,0.0,0.0,0.0
31.941,0.0,0.0,0.0,0.0,0.0,0.0
31.962,0.0,0.0,0.0,0.0,0.0,0.0
31.997,0.0,0.0,0.0,0.0,0.0,0.0
32.019,0.0,0.0,0.0,0.0,0.0,0.0
32.04,0.0,0.0,0.0,0.0,0.0,0.0
32.061,0.0,0.0,0.0,0.0,0.0,0.0
32.082,0.0,0.0,0.0,0.0,0.0,0.0
32.117,0.0,0.0,0.0,0.0,0.0,0.0
32.138,0.0,0.0,0.0,0.0,0.0,0.0
32.159,0.0,0.0,0.0,0.0,0.0,0.0
32.18,0.0,0.0,0.0,0.0,0.0,0.0
32.201,0.0,0.0,0.0,0.0,0.0,0.0
32.237,0.0,0.0,0.0,0.0,0.0,0.0
32.258,0.0,0.0,0.0,0.0,0.0,0.0
32.279,0.0,0.0,0.0,0.0,0.0,0.0
32.3,0.0,0.0,0.0,0.0,0.0,0.0
32.321,0.0,0.0,0.0,0.0,0.0,0.0
32.358,0.0,0.0,0.0,0.0,0.0,0.0
32.379,0.0,0.0,0.0,0.0,0.0,0.0
32.4,0.0,0.0,0.0,0.0,0.0,0.0
32.421,0.0,0.0,0.0,0.0,0.0,0.0
32.442,0.0,0.0,0.0,0.0,0.0,0.0
32.477,0.0,0.0,0.0,0.0,0.0,0.0
32.499,0.0,0.0,0.0,0.0,0.0,0.0
32.52,0.0,0.0,0.0,0.0,0.0,0.0
32.541,0.0,0.0,0.0,0.0,0.0,0.0
32.562,0.0,0.0,0.0,0.0,0.0,0.0
32.597,0.0,0.0,0.0,0.0,0.0,0.0
32.618,0.0,0.0,0.0,0.0,0.0,0.0
32.639,0.0,0.0,0.0,0.0,0.0,0.0
32.66,0.0,0.0,0.0,0.0,0.0,0.0
32.681,0.0,0.0,0.0,0.0,0.0,0.0
32.716,0.0,0.0,0.0,0.0,0.0,0.0
32.737,0.0,0.0,0.0,0.0,0.0,0.0
32.758,0.0,0.0,0.0,0.0,0.0,0.0
32.779,0.0,0.0,0.0,0.0,0.0,0.0
32.8,0.0,0.0,0.0,0.0,0.0,0.0
32.833,0.0,0.0,0.0,0.0,0.0,0.0
32.854,0.0,0.0,0.0,0.0,0.0,0.0
32.875,0.0,0.0,0.0,0.0,0.0,0.0
32.896,0.0,0.0,0.0,0.0,0.0,0.0
32.917,0.0,0.0,0.0,0.0,0.0,0.0
32.956,0.0,0.0,0.0,0.0,0.0,0.0
32.977,0.0,0.0,0.0,0.0,0.0,0.0
32.998,0.0,0.0,0.0,0.0,0.0,0.0
33.019,0.0,0.0,0.0,0.0,0.0,0.0
33.052,0.0,0.0,0.0,0.0,0.0,0.0
33.073,0.0,0.0,0.0,0.0,0.0,0.0
33.094,0.0,0.0,0.0,0.0,0.0,0.0
33.116,0.0,0.0,0.0,0.0,0.0,0.0
33.137,0.0,0.0,0.0,0.0,0.0,0.0
33.172,0.0,0.0,0.0,0.0,0.0,0.0
33.193,0.0,0.0,0.0,0.0,0.0,0.0
33.214,0.0,0.0,0.0,0.0,0.0,0.0
33.235,0.0,0.0,0.0,0.0,0.0,0.0
33.256,0.0,0.0,0.0,0.0,0.0,0.0
33.291,0.0,0.0,0.0,0.0,0.0,0.0
33.312,0.0,0.0,0.0,0.0,0.0,0.0
33.333,0.0,0.0,0.0,0.0,0.0,0.0
33.354,0.0,0.0,0.0,0.0,0.0,0.0
33.375,0.0,0.0,0.0,0.0,0.0,0.0
33.41,0.0,0.0,0.0,0.0,0.0,0.0
33.431,0.0,0.0,0.0,0.0,0.0,0.0
33.452,0.0,0.0,0.0,0.0,0.0,0.0
33.473,0.0,0.0,0.0,0.0,0.0,0.0
33.494,0.0,0.0,0.0,0.0,0.0,0.0
33.529,0.0,0.0,0.0,0.0,0.0,0.0
33.55,0.0,0.0,0.0,0.0,0.0,0.0
33.571,0.0,0.0,0.0,0.0,0.0,0.0
33.592,0.0,0.0,0.0,0.0,0.0,0.0
33.613,0.0,0.0,0.0,0.0,0.0,0.0
33.648,0.0,0.0,0.0,0.0,0.0,0.0
33.669,0.0,0.0,0.0,0.0,0.0,0.0
33.69,0.0,0.0,0.0,0.0,0.0,0.0
33.711,0.0,0.0,0.0,0.0,0.0,0.0
33.732,0.0,0.0,0.0,0.0,0.0,0.0
33.766,0.0,0.0,0.0,0.0,0.0,0.0
33.787,0.0,0.0,0.0,0.0,0.0,0.0
33.808,0.0,0.0,0.0,0.0,0.0,0.0
33.83,0.0,0.0,0.0,0.0,0.0,0.0
33.85,0.0,0.0,0.0,0.0,0.0,0.0
33.886,0.0,0.0,0.0,0.0,0.0,0.0
33.907,0.0,0.0,0.0,0.0,0.0,0.0
33.928,0.0,0.0,0.0,0.0,0.0,0.0
33.949,0.0,0.0,0.0,0.0,0.0,0.0
33.97,0.0,0.0,0.0,0.0,0.0,0.0
34.005,0.0,0.0,0.0,0.0,0.0,0.0
34.026,0.0,0.0,0.0,0.0,0.0,0.0
34.047,0.0,0.0,0.0,0.0,0.0,0.0
34.068,0.0,0.0,0.0,0.0,0.0,0.0
34.089,0.0,0.0,0.0,0.0,0.0,0.0
34.124,0.0,0.0,0.0,0.0,0.0,0.0
34.145,0.0,0.0,0.0,0.0,0.0,0.0
34.166,0.0,0.0,0.0,0.0,0.0,0.0
34.187,0.0,0.0,0.0,0.0,0.0,0.0
34.208,0.0,0.0,0.0,0.0,0.0,0.0
34.243,0.0,0.0,0.0,0.0,0.0,0.0
34.264,0.0,0.0,0.0,0.0,0.0,0.0
34.285,0.0,0.0,0.0,0.0,0.0,0.0
34.306,0.0,0.0,0.0,0.0,0.0,0.0
34.327,0.0,0.0,0.0,0.0,0.0,0.0
34.362,0.0,0.0,0.0,0.0,0.0,0.0
34.383,0.0,0.0,0.0,0.0,0.0,0.0
34.404,0.0,0.0,0.0,0.0,0.0,0.0
34.425,0.0,0.0,0.0,0.0,0.0,0.0
34.446,0.0,0.0,0.0,0.0,0.0,0.0
34.481,0.0,0.0,0.0,0.0,0.0,0.0
34.502,0.0,0.0,0.0,0.0,0.0,0.0
34.523,0.0,0.0,0.0,0.0,0.0,0.0
